userName;score;at;content
Pengguna Google;3;06/09/2025 06:34;game nya seru tapi banyak bgt bug nya kyk koneksi trs game paused,,padahal jaringan mh kencang bagus bagus aja...tolong dong di perbaiki biar lebih nyaman
Pengguna Google;5;04/09/2025 08:23;buat apk nya udh mantap tapi mohon kalau seandai agak leg jangan langsung di keluarkan kita dari game nya terutama pas waktu lagi mancing di Roblox pliss buat itu aja admin mohon buat kenyamanan pemainnya ya admin🙏🙏🙏
Pengguna Google;5;13/09/2025 11:11;Game Roblox sangat seru banyak permainan yang bisa dimainkan ada permainan tycoon,simulator,Obby dan yang lain lainnya,dan juga,ada game kreatif seperti,grow a garden,pertahankan base,tower defense,dll
Pengguna Google;1;15/09/2025 08:53;game kga jlss sinyal pke wifi buat buka aplikasi lain aman sentosa,giliran buka ini aplikasi dikit² masalah koneksi/disconnect jaringan apalahh sangat menggangu pemain sama bermain server kga jls sering error dahh lahh blokir aja ini game.
Pengguna Google;5;18/09/2025 10:44;gem ini sangat seruuuuu,karna banyak permainan ,dan juga kita bisa menumbuhkan tanaman di gro a garden itu sangatlah seruuuuuu ,dan juga tower atau permainan lain nya itu sangatlah seruuuuuu ,cocok banget buat orang yang lagi pingin main tower atau Lego bisa main gem ROBLOX ROBLOX adalah gem faforit kuuu💕😊💗
Pengguna Google;4;16/09/2025 01:28;"Roblox kenapa ya? history game aku kok ada survive the killer dan Brookhaven? padahal aku udah lama ga main dua game tsb, temen aku juga ngalamin hal ini btw. Aku juga udh cek security, aman"" aja. Kalo ini bug mohon di perbaikin segera ya🙏"
Pengguna Google;5;27/09/2025 11:19;Roblox aku suka karena banyak hal yang bisa kita ketahui dan dia itu banyak map nya aku suka tapi aku gak bisa terlalu main karena aku harus mengalah sama adek ku kadang juga gak ada paket memang kami pakai wifi tetapi wifi nya gak jelas kadang aku kesal jadi lebih baik punya hp sendiri dari pada minjam ke orang lain
Pengguna Google;5;16/09/2025 08:30;Gamenya bagus.. grafik paling op pokoknya... apalagi kalo pas main horor.. seru banget.. game paling rame dan recomended sekali untuk kalian yang suka game seru. gw udah main game ini dari logo ni game warna merah 😁
Pengguna Google;5;21/08/2025 15:54;bagus banget game nya dan banyak banget gamenya cuman biasanya abis ganti ava itu pakaian luar nya itu selalu ilang dan , kalo abis keluar dari map itu terkadang masuk lagi ke map nya , semoga bisa lebih bagus lagi ya
Pengguna Google;1;06/10/2025 08:48;"awalnya bener bener suka sama roblox, tapi semenjak akunku ke logout tiba tiba dan ga bisa masuk lagi, terus udah kucoba ke roblox support bahkan sampe ke email email tapi mereka bener bener ga nanggepin. mereka cuma bales pake "" Ai "" dan ga melihat keluh kesahku terlebih dahulu. aku sudah topup sekitar 500ribuan, tapi saat akunku hilang malah disuruh membuat akun baru. tolong tanggapannya comunitas roblox, saya tidak butuh jawaban Ai, Terimakasih."
Pengguna Google;5;07/09/2025 13:30;gameplay nya seru,meskipun banyak bug nya sih.Btw benerin bug nya ya terutama di semua renge game,agar player bisa nyaman saat bermain.btw usn:Asdfghjlk_222
Pengguna Google;2;23/09/2025 13:04;"semakin update semakin banyak bug, sering banget mau mendaki gunung malah ""playing paused"", bikin emosi 🙄 udah boros kuota, banyak ngelag, banyak bug"
Pengguna Google;5;24/08/2025 03:52;mantap game nya bagus grafik nya juga bagus terutama grow a garden aku suka main Roblox bisa menjelajah dimanapun dan bisa buat game sendiri di dalam Roblox saya memberi nilai/rating 5👍🏻 mantap sekali
Pengguna Google;5;22/08/2025 05:46;banyak game di dalamnya! ada banyak juga yang di update agar lebih bagus lagi🤯 seru banget main ini sama teman😎 kalian harus coba! apalagi banyak game game yang sudah viral di mana mana setiap kapan pun pasti ada update nya!! cepat! ayoo main bersama!😎😎
Pengguna Google;1;05/10/2025 08:49;habis update banyak malah muncul banyak problem,dari server yang suka down sampe gabisa login. Kdang pas masuk map full abu abu,harus join beberapa kali baru bisa render, padahal sebelum update g gini
Pengguna Google;3;19/08/2025 13:47;memang bagus gamenya, map-mapnya juga seru. tpi makin sekarang makin banyak map-map yang aneh, jdi tolong di hilangkan map-map seperti itu karena masih banyak Player lain yang umurnya dibawah 18 tahun. terimakasih
Pengguna Google;4;09/09/2025 15:57;dah lah padahal aku udah ketagihan main dari kemari kemarin sekarang login padahal jaringan bagus tapi gak bisa masuk in kenapa ya aku coba buat login game lain lancar buat main Roblox gak bisa masuk
Pengguna Google;5;19/09/2025 02:45;Bagus bgt plis!!! tp plis ada headless gratis duongs , EMG ada sih tp GK bisa di pake headless gratis nya sama kacamata gretong kalo bisa ada map yg kalo udh di selesain dpt Robux gratis 5 gitu.....kalo gitu kan pasti tambah banyak yg download Roblox ,tp GPP sih ,tp tolong kuota jgn boros boros coba bisa atur ava tp offline 😄 kyk nya langsung seru bgt,walau GK Masuk akal sih,tp pingin aj gtu..... tp udh JD game paling fav ak sih... seru pokok nya deh 👁️👄👁️💅🏻
Pengguna Google;5;24/09/2025 06:17;game nya bagus bisa main game lainnya tapi banyak bug 1.kenapa kita keluar dari virtual masuk sendiri dalam map 2.kenapa sering zoom Nya menjauh dan mendekat
Pengguna Google;5;13/09/2025 06:22;game nya bagus dan seru aku suka banget sama game nya walaupun banyak misteri nya aku tetap suka banyak banget update nya ada towernya ada obbynya semualah ada di game ini ada gunungnya ada skinnyaada grow a garden ada steal a brainrot ada segalanya makasih roblox udah kasih banyak permainan
Pengguna Google;5;06/10/2025 08:17;gamenya bagus terutama game simulasi,rp mapnya banyak dapat teman baru. bisa berkenalan atau menanyakan kabar di map indo voice pokoknya bagus banget
Pengguna Google;5;26/09/2025 12:21;gamenya seru apalagi grow a garden serunya minta ampunnnnnnnnnnnnnnnnnnn banget ada tower ada mendung tower pokoknya seru-seru deh aku suka permainan grow a garden soalnya bisa menumbuhkan taman jadi lebih seru aku pokoknya seruuuuuuuuuuuuuuuu bangettttttttt kata-kata orang inggris cek:I like Roblox
Pengguna Google;5;19/08/2025 04:27;game nya seru banyak map yg bisa dipilih di dalam nya grafik nya juga lumayan dan mendukung segala merek yaaaaa lumayan lah kalau gabut main ini gak mungkin bosen deh.....tapi jangan sering banget apdate ya kouta ku cepat hqbis nanti yaudah itu aja makasih dovolover
Pengguna Google;3;23/09/2025 12:42;yg enak=seru, bisa mabar ,bisa pilih gem yg lain,bisa komen,bisa cari teman ,bisa bermain main. gk enak ny=(maaf kalok sakit hati),pake wifi,gk bisa main kalok gk ada wifi,ngelek ngelek. terima kasih memembaca(maaf ny jangan sakit hati plis)
Pengguna Google;1;27/08/2025 06:58;game burik udah finish ga ke hitung cp udah dapat semua karna langsung close aplikasi dan developer harus perhatikan hal itu karna satu saja tidak di hitung itu sudah membuang waktu stengah jam bermain game gajelas ini TOLONG JADI PERHATIAN DEVELOPER.
Pengguna Google;2;05/09/2025 05:00;"gamenya bagus"" aja tapi mulai banyak player yang meresahkan, main report seenaknya padahal gak salah apa"" dan sama pihak robloxnya malah di dukung kocak. kalo emang item yang dipake melanggar kenapa bisa masuk marketnya coba, kenapa sebelum masuk market gak dipilah"" dulu"
Pengguna Google;1;27/09/2025 15:24;apalah ni game dikit² brainrot dikit² brainrot, trus juga lagi asik main malah keluar sendiri, banyak banget bug kayak gaada tombol loncat, layar gabisa di gerakin, dll, tolong diperbaiki game nya, JANGAN MIKIRIN DUIT AJA
Pengguna Google;4;21/09/2025 06:09;untuk gamenya udah sangat bagus.tapi kenapa ya? aku main dead rail itu gak bisa di mainin! mentang-mentang dah ga ngetrend lagi malah gak bisa di mainin. tolong di update lagi ya🙏🙏🙏🙏
Pengguna Google;5;04/10/2025 12:48;game ini super seru,nggak ngebosenin,bisa mabar bareng temen-temen gamenya banyak.Tapi selalu ada kendala digame ini dan juga banyak orang toxic atau menyesatkan.terus gamenya ada yang seru horror petualangan pokoknya game ini seru banget🥰
Pengguna Google;5;27/09/2025 05:34;asik banget kita bisa Mabar sama temen juga , apalagi katanya nanti di Indonesia bakal ada pelajaran Roblox semoga beneran deh kalo beneran aku seneng ,kalian juga pasti seneng juga kan apa lagi aku main grow A garden asik banget pliss wajib banget download sih kalo kamu udah download Pasti gak bakal nyesel deh sumpah jadi buruan download ya
Pengguna Google;4;19/09/2025 07:34;Game nya udah bagus banget bisa mabar sama temen, tapi harga robux diturunkan ya dan kenapa setiap aku main map yang lain lainnya itu aku ngga bisa ngobrol atau ngga bisa komen ya? tolong yg pembikin Roblox benerin ya biar bisa lebih bagus Roblox ku, biar Roblox ku bisa ngobrol di setiap map.. makasih
Pengguna Google;2;05/10/2025 03:14;gamenya sih bagus sama mapnya jg tapi tolong perbaiki ngeleg nya dan jujur setiap main roblox itu selalu dapet kode eror dan ngeleg² terus padahal jaringan wifi saya baik² itu tolong diperbaiki masalah robloxnya
Pengguna Google;5;06/09/2025 15:01;siapa sii yg gk tau game ini? ak recommended bgttttt bisa kalian main bareng teman atau sodara kalian,game nya juga seruuu, 1 game seribu map ak paling suka naik gunung sii atau tower klo gag(grow are garden (cimiw)) ak kurang suka gituu pokonamah recommended bgtttt
Pengguna Google;4;16/09/2025 03:15;game ini sangat lah bagus saya ber terima kasih di dalam game ini juga bisa belajar bukan cuman bermain di dalam game ini kita bisa mempelajari tentang gunung gunung di Indonesia tapi game ini juga agak menguras paket data kita (sekian terimakasih)
Pengguna Google;5;11/09/2025 07:05;sangat seru banyak permainan yang dapat kamu akses dan dimainkan secara berbeda-beda setiap map yang kamu pilih. coba game sedih let him go dan game berkebun grow a Garden!
Pengguna Google;5;04/10/2025 23:41;bagus banget sieh terus tuh banyak game pilihan gitu tapii...........................ada kekurangan kekurangannya itu suka macet macet mulu padahal wifi nya uda baik tapi malah macet mulu yakan jadi kesel aku nya tuch terus kalo mau mencett permainan suka gk bisa mohon roblox di perbaiki ya pak atau bun maaf ngerepotin soalnya roblox bikin kesel😘 bintang lima deh soalnya seru ❤️🍇.
Pengguna Google;3;17/09/2025 12:01;media di roblox suka banget ngilang sendiri, padahal gak di apa2in, haduh ini gimana sihh. terus pas aku buat video gak tersimpan di media, ini gimana sih?? padahal dulu gak gini... nanti di tambahin bintangnya kalau udah ada solusinyaa
Pengguna Google;4;15/08/2025 11:20;tolong di perbaiki bug nya saya sudah meginstal game roblox pas saya ingin memainkan game roblox ga bisa kaya periksa koneksi internet anda roblox kan pakain game online ya padahal jaringan wifi di saya ini sangat bagus tetapi selalu tidak bisa mohon di perbaiki ya
Pengguna Google;1;27/08/2025 22:21;Pengaturan grafik Roblox tidak berfungsi. Sudah diubah ke manual dan diturunkan ke low, tapi grafik tetap high. Mohon segera diperbaiki agar pengaturan grafik benar-benar berfungsi
Pengguna Google;4;10/09/2025 13:44;aku kasih bintang 4 dulu ya. karena saat aku main itu malah ada teks/peringatan bahwa ga ada sinyal, pdhl sinyal ku cepat dan lancar. mohon dikoreksi jka ada yg slh
Pengguna Google;1;07/10/2025 13:16;Roblox pls tolonglah gue mau masukin akun gue tapi nggak bisa login apalagi akunku yang biasanya dipakai hilang tiba-tiba ganti caranya agar masukin semua akun kita kembali kayak akunku nggak bisa login udah ngelag nggak bisa kembalikan akun lagi
Pengguna Google;4;07/09/2025 10:08;Halo Roblox, Saya sarankan voice chat hanya untuk pemain dewasa dan menggunakan verifikasi KTP + wajah, agar anak-anak tidak bisa curang mengakses dan terpapar kata kasar atau orang dewasa yang mengeksploitasi anak-anak. Terima kasih.
Pengguna Google;1;16/09/2025 21:37;applikasi sampah setelah di update, d laptop g bs d buka padahal laptop spek nya udh bagus sinyal bagus udah install ulang berulang kali udh hapus chace tetap aja g bs masuk. Sekarang d hp pun g bs login. Bugnya banyak, sampah
Pengguna Google;4;16/09/2025 01:38;"permainannya bagus seru banyak map tower yg baru baru tapi akhir"" ini setelah ku upgrade 2 kali gamenya ngelag parah ya padahal sinyal data bagus apakah bisa di perbaiki lagi yg ngelag nya itu makasih 🙏🏻🙏🏻😊😊"
Pengguna Google;1;17/08/2025 09:25;sebenar ya roblok ini seruh bangaet tapi kok aku gak bisa masuk ke roblok suka nglek layar sering bergerak sendiri banyak bug yang lain padahal aku baru aja ganti hp tapi masih aja sama gak bisa masuk ke game ya tolong dong di perbaiki game ya 😁🤗
Pengguna Google;5;21/08/2025 09:16;game ini seru awal nya iseng eh teryata seru juga aku main roblox karena temen aku rekomendasi dan game banyak item gratis dan banyak tower lucu dan grow garden seru bgt kaya menanam dikebun asli .
Pengguna Google;2;08/09/2025 22:46;bagus sih tapi buang-buang duit, HP jadi penuh, suka ngebug,disconect mulu, suka tiba-tiba keluar dari akunnya, agak berbahaya untuk anak kecil, dan coba jangan apdate nya jangan kebanyakan sampah nyaaa
Pengguna Google;5;27/09/2025 05:37;game nya bagus banget karena bisa mabar dengan banyak orang dan banyak banget mapnya yang bisa dimainin bersama, ini game online ter baik yang pernah aku mainin , oh iya maaf ya roblox aku ga tau bahwa tidak boleh spam chet (ga sengaja) aku janji ga ulangin lagi🥰🥰thanks roblox🤗
Pengguna Google;5;18/08/2025 22:26;bagus banget game nya ini termasuk game fav aku sih soalnya Roblox ini sering update tapi masih ada bug tolong segera di perbaiki karena mengganggu kenyamanan orang yang sedang bermain map lain
Pengguna Google;4;13/09/2025 13:31;seru sih game nya tapi banyak sekali bug nya YAGESYA awal mula aku kan main slap tower nah ada org yang tampol aku nah aku kan sdh berdiri malahan gk bisa gerak gk bisa keluar dari map nya gitu DLL tapi game nya seruu dulunya sih cuma bisa 200 pertemanan tapi sekarang bisa 1000 pertemanan y trs gk ada sih oh ya tolong kalo lagi Update roblox nya bisa sambil main gak soalnya bosen kalo gk bisa main itu dlu aja byee para mahkluk bumi ada nih satu lagi username roblox aku:Botak_pelangi bye👋(bnran)
Pengguna Google;1;04/09/2025 14:34;game underrated... masalah jaringan yang aku tidak bisa pahami, 4G lag, 4G lag, 4G lag lagi... kenapa!!!, aku berkali-kali berkata kasar karena itu... kenapa?, kenapa?, karena HP ku terlalu jelek?, ram buruk?, pernah masuk ke kuah?, tapi jaringan nya masih aman!, giliran aku memainkan game ini, sumpah lag nya subhanallah... astaghfirullah.. alazim nian lagnya dak tertolong lagi rasanya, aku berpikir hp aku atau game ini yang bermasalah... aku aja bingung, dah lah kontrakan
Pengguna Google;5;28/08/2025 14:38;bagus banget banyak geme yang bisa di mainkan dan seru seru bagus banget cara ku jg gak ada renk renk nya jadi gak turun bisa keluar masuk sepuas nya dan geme ini lumayan memakai kuota nya loh jadi kalo mau main harus ada kuotanya ya🤗🤗🤗
Pengguna Google;5;23/09/2025 08:15;Game ini tu baguss banget.terus itu tu banyak pilihan Game nya,tapi ya masih ada kekurangan nya karna Gabisa dapetin Robux gratis harus di beli pake uang beneran.tapi Gam ini tetep nomor satu di dunia.jadi aku kasih bintang 5 ya.teruss majuu Roblox dan aku juga sukaa banget nih Roblox👍👍👍❤️❤️✨💃🤭🤭😊😊
Pengguna Google;5;15/09/2025 23:40;seruu bgt plss, map map nyaa jugaaa banyakkk, jadi walaupun mainnya sering tapi dijamin ga bakal bosen dehh... banyak jugaa event event yang menarikk dan seruuu~ btw buat roblox, semogaa udaa gaada bug lagi yapp, iloverobloxsomuch 🙆🏻‍♀️🤍
Pengguna Google;5;30/09/2025 10:19;Roblox itu jel*k karena kita harus mengisi nama dan tanggal dan harus menggunakan internet pula aku kasih bintang tiga dulu karena game nya masih kurang bagus dan kurangnya kita tidak di kasih robux sama developer nya harusnya kita dikasih dulu saat kita baru main game atau saat baru masuk ke gamenya dasar roblox pelit masak kita tidak dikasih robux apa developer nya mata duitan karena kita harus top up dulu baru dapat robux tolong ditambahkan seperti hair free aksesoris dan dll dasar pelit buta
Pengguna Google;1;12/09/2025 12:25;game ini cukup menarik tapi akunku hilang roblox gimana ini akun aFz_cat144 hilang aku sedih jadi seharusnya paswordnya tidak salah aku sedih panik lesu aku lelah semua yang aku bikin seperti grow a garden dan blox fruit ku hilang padahal aku sudah capek capek tapi semuanya hilang
Pengguna Google;5;30/09/2025 07:00;ruangan nya habis terus yaa tapi rameee banget buat yg mau main Ama temen aku kasih reting 5 seru banget aku juga sekarang udah punya pertemanan 1000 seru banget tapi aku udah agak bosen soal nya tower nya gak ada yg baruu semoga banyak yg baru tower nya biar aku bisa gak bosan lagi main tower nya
Pengguna Google;3;06/09/2025 05:06;game ini bagus si tp pas aku buat gamepass aku kan SDH buat 3 gamepass trs 1 nya lagi aku buat nya agak berbeda Pertama aku ke buat. ke cretions trs aku pencet map nya lamaa banget trs tiba² ada map kecil pas aku keluar dari game gak bisa mencet apa² nah aku matikan hpnya trs aku hidup kan aku geser aku apakan gak bisa trs ada orang buat status msh ada suara trs aku gak bisa main hp lagi trs Alhamdulillah SDH diperbaiki papaku sekian terima gaji👌🏼😁😁
Pengguna Google;4;08/09/2025 10:37;sekedar masukan buat Roblox tolong adakan fitur mengatur besar dan kecil nya tombol loncat karna bagu kami pemain Roblox yg main di handphone itu susah karna tombol loncat terlalu kecil trimakasih semoga bisa di baca...
Pengguna Google;1;09/09/2025 05:17;jujur aja ni game bagus banget tapi sayangnya masih pake sistem jaman dulu, tolong pihak developer tingkatkan sistemnya dengan menggunakan perangkat user untuk menyimpan semua tekstur map yang sudah di download agar setiap permainan tidak dikenakan biaya kuota dalam jumlah besar terus menerus, saya memiliki 1025 GB kuota dan sudah habis 500 GB untuk bermain game ini selama 1 bulan saja, ga semua user memiliki wifi untuk memainkan game ini, jadi tolong adakan vitur download map dan simpan map 🙏
Pengguna Google;3;24/08/2025 03:45;tolong di perbaiki permainan ini soalnya kan aku mau masuk keroblox nah Mala kata nya koneksi anda tidak ada sinyal padahal sinyal aku tuh banyak banget tolong di perbaiki ya plis masih belum plis
Pengguna Google;1;11/10/2025 08:31;Internet saya sangat bagus buat game berat apapun seperti call of duty, war thunder dan fc mobile masih sangat lancar. Tetapi, roblox malh gak lancar (gak bisa ngeload map dengan lebar) padahal grafik nya udh di naikin sm diturunin (adjust), di update, dan di instal ulang, tapi tetap tidak bisa. Saya tidak menyarankan game ini untuk sementara dan saya akan memberi bintang 5 jika semua bug ini diperbaiki
Pengguna Google;3;16/09/2025 11:27;aplikasi nya tidak bagus masa saya setiap masuk gamenya harus bikin akun baru setiap hari lohhh jadi kaya harus dapet tmn baru akun baru dan juga itu ribet banyak loadingnya padahal pulsa/wifi ku lancar banget
Pengguna Google;1;16/09/2025 11:49;ampun gua dah sama Roblox login akun susah bgt kirim kode ke email ga masuk2,udah gth orang disuruh top up dan beli item tapi udah dibeli item ada yg ilang beberapa. gimana sih ga kaya mobile legend loginnya mudah,beli skin gak pernah ilangg. ga kaya Roblox loginnya ssh bgt ,item yg dibelipun banyak yg ilang,kecewa bgt org udah beli pake duit tuh item tapi ilang
Pengguna Google;4;19/09/2025 12:28;gamemya seru juga banyak game didalemnya tapii controllernya masih suka bug, misal kaya tombol lompat jadi gk ada, pas jalan malah kameranya ikut keatas, tolong diperbaiki ya
Pengguna Google;5;11/09/2025 09:37;Ulasan untuk roblox: Game nya sgt bagus dan kreatif dan banyak map map yang menarik perhatian tapi minusnya roblox sering ngelag maka dari itu harus di perbaiki lagi terimakasih..
Pengguna Google;4;19/09/2025 07:46;game roblox ini seru banget dan banyak juga permainan nya jadi gak ngebosenin deh tapi sayang terkadang media yg ada di roblox kadang gak bisa kesimpen padahal belum didownload foti sama vidionya eh tapi malah udah ilang foto sama videonya kan jadi sayang yg udah pernah kefoto malah ilang
Pengguna Google;5;01/09/2025 22:58;ini game seru, cuman kekurangannya layar kalo di gerakin malah nge zoom trus kalo jalan layar nya ngikutin jadi kebawah terus, kadang gabisa gerak. perbaiki dikit ya roblox
Pengguna Google;1;16/09/2025 07:13;banyak sekali bug di map nya.. saya tidak bisa bermain dengan tenang karna bug bug tersebut yang sangat banyak,saya tidak bisa meng toleransi bug bug yang ada di game Roblox ini,tolong di perbaiki lagi karna saya sudah muak mengenal bug bug yang ada!!
Pengguna Google;5;19/08/2025 02:00;tolong developer perbaiki masalah internet/sinyal game nya bagus ,tapi masalah nya sinyal nya bagus tapi di dalam game patah patah sinyalnya mohon di perbaiki agar pemain bermain dengan game yg lancar tidak patah patah
Pengguna Google;2;10/09/2025 01:17;Ga bisa connect pake wifi padahal wifi nya lancar jaya, dicoba masuk pake data ternyata bisa, ini gimana sih? padahal kmrn fine fine aja pake wifi juga
Pengguna Google;5;14/09/2025 08:20;seru banget dan bisa punya bnyk teman tapi terkadang agak ngelag dikit pdhl koneksi bagus permainan nya banyak seru seru tapi ada permainan yang tidak wajar disini,saking tidak wajarnya Roblox ini mau dihapus permanen
Pengguna Google;1;07/10/2025 12:54;Tolong dong diperbarui lagi yg bener, yakali gua udah beli speed coil gabisa dipake disemua map, tolong itu dibenerin lagi soalnya belinya juga lumayan mahal,kalo memang gabisa dibenerin ya mending hapus aja aksesoris speed coil di pembelian, percuma juga dibeli pun gabisa dipake disemua map!!
Pengguna Google;4;09/09/2025 06:37;gamenya bagus keren banget tapi yg aku masalah kan adalah pas mau ngetik atau apa tu dia tetep ngeblag gitu GK bisa di pencet tombol chatnya tapi walau gitu aku tetap kasih bintang 5 karena seru gitu hehe oh iya sama juga ya ini tuh gimana sih masa aku mau update GK bisa gimana sih aku harap ini bisa di perbaiki lagi soalnya aku jadi susah mau main Roblox jadinya GK jadi aku kasih bintang 5 deh
Pengguna Google;2;07/10/2025 21:55;"game robloxnya jelek erorr2 Mulu,masa kemarin saya mau login ke robloxnya,malah ke logout sendiri, saya mau login lagi gak bisa,pdahal saya sudah benar isi PWnya malah ada tulisan ""Nama pengguna salah atau Pw nya salah""jadi sekarang saya GK bisa main di akun utama saya,TOLONG DI PERBAIKI ROBLOXNYA,SAYA HARAP PESAN INI SAMPAI KE DEVELOPER GAMNYA, TERIMAKASIH"
Pengguna Google;4;10/09/2025 02:44;bagus, seru, tapi aku mau nanya kenapa roblox semenjak update jadi suka ngelag ngelag gitu keluar sendiri udah gitu sering disconnect jugaa? tolong benerin bugnya dong min
Pengguna Google;1;12/09/2025 19:42;Buat kustom aksesoris mukanya cuma bisa pilih satu, tidak seperti kustom aksesoris di kepala yang bisa pilih tiga. Tolong diperbarui agar kustom aksesoris wajah bisa pilih banyak tidak cuma satu
Pengguna Google;5;31/08/2025 16:41;aku senang bermainkan nya pakai akun embah saya dan bermain bersama teman saya terutama grow a garden game roblox yang paling kucintai tapi mohon maaf di tambah update lagi robloxnya ada masalahannya gak ada tombol loncatnya dan aku juga pas lagi main wall hope itu adalah game parkour roblox agak lumayan susah itu bisa dibenerin lagi layar nya kok tiba tiba aneh mohon di update ya aku beri bintang lima biar game nya tambah bagus lagi ya
Pengguna Google;5;13/09/2025 22:31;Game ini sangat bagus dan juga banyak tempat seru dan ada yang horor ada juga yang bagus contoh: Brookhaven, itu juga bagus ada yang horor contoh: Door, itu juga serem atau horor Game ini aku udah main dari tahun 2021 sampai 2025 sekarang sekian terima kasih atau Arigatou gozaimasu dan gamsahamnida Thank You
Pengguna Google;5;30/09/2025 10:56;game nya seru ada banyak map bisa bertemu teman, bisa Mabar dan juga bisa chatting bagus deh pokoknya aku udah lama juga mainnya seruuuu deh game nya ini rekomendasi ku ayo dong kamu coba seru lohhh !
Pengguna Google;5;22/08/2025 07:26;game seru banget dan aku kasih rating sebanyakbanyak nya tp kadang2 kayak ada error atau bug joystick kadang ilang dan kamera susah kontrol jadi tolong buat ini menjadi lebih baik ya
Pengguna Google;4;07/09/2025 07:10;bagus game ny seru jg tapi maap bgt nih kurang ny klo main brookhaven bnyk cwok hyper atau buaya pasti modus kasih bunga abis tu ya gitu deh trs jg suka jalan sendiri pdhl cmn jln dikit doang trs suka kek ada yg halagin klo main tower jdi suka berenti sendiri
Pengguna Google;1;18/09/2025 14:47;gimana ni roblox, tiap kali dimainin pasti connection lost, banyak uang yg udah abis disini, terus dengan permasalahan ini kita ga bisa nikmatin uang yg udah kita spend di dalem game, TOLONG SECEPATNYA DI PERBAIKI!!!
Pengguna Google;4;01/10/2025 06:16;seru banget tapi kadang suka tiba tiba error kameranya gerak sendiri kadang juga tiba tiba aku main tower misalnya terus besok nya tower yang ak mainin itu kayak di ganti gitu sama obby atau engga tower lain gitu
Pengguna Google;5;06/09/2025 13:27;roblok ini mamang bagus tapi kadang kalo aku udah lama gak main itu selalu minta bikin akun baru kayak barusan aku udah lama gak main karena paket aku habis dahtu aku main lagi-lagi disuruh bikin akun lagi padahal akun aku robaknya banyak tapi malah disuruh lagi mohon yang buat diperbaiki. sekian terimakasih🙏🙏
Pengguna Google;3;01/10/2025 11:37;hhhmm game udah bagus tapi update nya bisa GK setahun sekali atau dua bulan sekali tiga bulan sekalii atau dua kali ini hampir setiap hari update hadeh jadi tolong Roblox update nya di kurangin jangan banyak kali update,sekian dan terima kasih
Pengguna Google;5;02/09/2025 22:54;permainan ini sangat bgs ada map yang aku suka yaitu grow a garden setiap malam Minggu selalu update dan jg ada map yg mencuri anomali dalam bhsa inggris nya menghancurkan otak aku TPI suka main grow a garden dalam artinya tumbuhkan kebun dan jg ada map yg lain nya jg semua nya seru sampai aku mau milih pada bgs bgs sekarang download deh kalian pasti kalian ketagihan 😙😙
Pengguna Google;4;20/09/2025 11:49;saya rasa cukup kecewa karena setiap saya bermain roblox selalu saja lag dan gangguan saat memasuki permainan. padahal kecepatan wifi dan hp yg saya gunakan memiliki performa yamg bagus. mohon untuk pihak roblox segera menangani kejadian ini supaya banyak pemain yang senang akan game ini. terima kasih sudah membaca kritikan saya, saya harap masalah inj segera di selesaikan🙏
Pengguna Google;5;03/10/2025 22:42;saya sangat menyukai game Roblox dengan semua fiturnya yang udah lumayan bagus,tapi masih ada hackers yang nakal dan waktu itu teman saya sempat kena hack jadi tolong untuk keamanannya di tingkatkan
Pengguna Google;5;05/09/2025 03:25;roblox itu banyak map nya, aku selalu memainkannya, terutama aku sangat suka obby ataupun tower, dan membangun rumah, aku sudah bermain game roblox sedikit lama, aku mempunyai teman, dan aku juga suka top up game ini, aku memberikan rating 5 karna game ini sangat seru👋👋
Pengguna Google;5;02/10/2025 07:58;aplikasi nya bagus cuma klo untuk ngeleg dan akun lama ilang,, bisa ga ga usah masukkan kode 6 digit? soalnya susah+gatau caranya ok sekian itu aja terimakasih, 🙏🏻🙏🏻
Pengguna Google;1;17/09/2025 04:20;tiba tiba banget pas mau main grow a garden tiba-tiba akunnya ILANG tolong betulin gamenya kadang kadang sering keluar dari gamenya dan pas mau masuk robloxnya malah ada tulisan connection error padahal wifi udah jaringan lima betulin pls gamenya🙏
Pengguna Google;2;04/10/2025 15:05;roblox pls fix bug blur yg muncul di ava sama di experience nya,soalnya setiap kali main pasti resolusi nya naik turun trus jadinya fps nya sering banget drop ke 0 fps.mood mainku jadi turun karna blurnya💔
Pengguna Google;4;05/09/2025 05:37;game ini seru tapi banyak bug / ngelag banget apa lagi pas masuk game nya tu dah ngelag banget tapi buat ret nya aku kasih 4 karna aku suka, tapi ya itu yg bikin males banyak bug / ngelag nya itu
Pengguna Google;3;13/09/2025 02:47;saya kasih bintang 3 karena banyak hama di game game nya dan juga klo sinyal nya Satu map yang di mainkan patah patah dan kalau misalnya masuk ke mapnya itu biasanya lama
Pengguna Google;4;16/08/2025 14:50;bagus,banyak petualangan seru dan bisa berteman tetapi, sering sekali menemukan player yg meresahkan seperti (player dating/Exploiter) itu membuat roblox menjadi tidak seru.. aku pikir Roblox lebih baik jika menambahkan fitur keamanan lebih ketat terutama untuk cheater sudah beribu ribu itu di roblox dan menggangu kesenangan player lain
